2020-06-19 16:53:29,No Order Selected,178
2020-06-19 16:53:29,No Order Selected,179
2020-06-19 16:53:29,No Order Selected,180
2020-06-19 16:53:29,No Order Selected,181
2020-06-19 16:53:29,No Order Selected,182
2020-06-19 16:53:30,No Order Selected,183
2020-06-19 16:53:30,No Order Selected,184
2020-06-19 16:53:30,No Order Selected,185
2020-06-19 16:53:30,No Order Selected,186
2020-06-19 16:53:30,No Order Selected,187
2020-06-27 13:55:14,No Order Selected,1
2020-06-27 13:55:15,No Order Selected,2
2020-06-27 13:55:16,No Order Selected,3
2020-06-27 13:55:17,No Order Selected,4
2020-06-27 13:55:18,No Order Selected,5
2020-06-27 13:55:18,No Order Selected,6
2020-06-27 13:55:19,No Order Selected,7
2020-06-27 13:55:19,No Order Selected,8
2020-06-27 13:55:20,No Order Selected,9
2020-06-27 13:55:21,No Order Selected,10
2020-06-27 13:55:21,No Order Selected,11
2020-06-27 13:55:22,No Order Selected,12
2020-06-27 13:55:23,No Order Selected,13
2020-06-27 13:55:23,No Order Selected,14
2020-06-27 13:55:24,No Order Selected,15
2020-06-27 13:55:25,No Order Selected,16
2020-06-27 13:55:25,No Order Selected,17
2020-06-27 13:57:04,Italian Roast,1
2020-06-27 13:57:41,Italian Roast,2
2020-06-27 13:57:44,Italian Roast,3
2020-06-27 13:57:45,Italian Roast,4
2020-06-27 13:57:47,Italian Roast,5
2020-06-27 13:57:49,Italian Roast,6
2020-06-27 13:57:51,Italian Roast,7
2020-06-27 13:57:54,Italian Roast,8
2020-06-27 13:57:55,Italian Roast,9
2020-06-27 13:57:56,Italian Roast,10
2020-06-27 13:57:57,Italian Roast,11
2020-06-27 13:57:59,Italian Roast,12
2020-06-27 13:58:00,Italian Roast,13
2020-06-27 13:58:02,Italian Roast,14
2020-06-27 13:58:03,Italian Roast,15
2020-06-27 13:58:05,Italian Roast,16
2020-06-27 13:58:05,Italian Roast,17
2020-06-27 13:58:07,Italian Roast,18
2020-06-27 13:58:08,Italian Roast,19
2020-06-27 13:58:11,Italian Roast,20
2020-06-27 13:58:12,Italian Roast,21
2020-06-27 13:58:12,Italian Roast,22
2020-06-27 13:58:14,Italian Roast,23
2020-06-27 13:58:15,Italian Roast,24
2020-06-27 13:58:19,Italian Roast,25
2020-06-27 13:58:19,Italian Roast,26
2020-06-27 14:00:20,Italian Roast,27
2020-06-27 14:00:20,Italian Roast,28
2020-06-27 14:00:21,Italian Roast,29
2020-06-27 14:00:21,Italian Roast,30
2020-06-27 14:00:21,Italian Roast,31
2020-06-27 14:00:21,Italian Roast,32
2020-06-27 14:00:21,Italian Roast,33
2020-06-27 14:00:22,Italian Roast,34
2020-06-27 14:00:22,Italian Roast,35
2020-06-27 14:00:22,Italian Roast,36
2020-06-27 14:00:22,Italian Roast,37
2020-06-27 14:00:22,Italian Roast,38
2020-06-27 14:00:23,Italian Roast,39
2020-06-27 14:00:23,Italian Roast,40
2020-06-27 14:00:23,Italian Roast,41
2020-06-27 14:00:23,Italian Roast,42
2020-06-27 14:00:23,Italian Roast,43
2020-06-27 14:00:24,Italian Roast,44
2020-06-27 14:00:24,Italian Roast,45
2020-06-27 14:00:24,Italian Roast,46
2020-06-27 14:00:24,Italian Roast,47
2020-06-27 14:00:25,Italian Roast,48
2020-06-27 14:00:31,Italian Roast,49
2020-06-27 14:00:32,Italian Roast,50
2020-06-27 14:00:34,Italian Roast,51
2020-06-27 14:00:36,Italian Roast,52
2020-06-27 14:00:39,Italian Roast,53
2020-06-27 14:00:41,Italian Roast,54
2020-06-27 14:00:43,Italian Roast,55
2020-06-27 14:05:28,Italian Roast,56
2020-06-27 14:05:28,Italian Roast,57
2020-06-27 14:05:30,Italian Roast,58
2020-06-27 14:05:31,Italian Roast,59
2020-06-27 14:05:32,Italian Roast,60
2020-06-27 14:05:33,Italian Roast,61
2020-06-27 14:05:33,Italian Roast,62
2020-06-27 14:05:34,Italian Roast,63
2020-06-27 14:05:34,Italian Roast,64
2020-06-27 14:05:35,Italian Roast,65
2020-06-27 14:05:36,Italian Roast,66
2020-06-27 14:05:37,Italian Roast,67
2020-06-27 14:05:38,Italian Roast,68
2020-06-27 14:05:39,Italian Roast,69
2020-06-27 14:05:40,Italian Roast,70
2020-06-27 14:05:41,Italian Roast,71
2020-06-27 14:05:54,Italian Roast,72
2020-06-27 14:05:55,Italian Roast,73
2020-06-27 14:05:56,Italian Roast,74
2020-06-27 14:05:57,Italian Roast,75
2020-06-27 14:06:01,Italian Roast,76
2020-06-27 14:06:01,Italian Roast,77
2020-06-27 14:06:02,Italian Roast,78
2020-06-27 14:06:03,Italian Roast,79
2020-06-27 14:06:04,Italian Roast,80
2020-06-27 14:06:05,Italian Roast,81
2020-06-27 14:06:06,Italian Roast,82
2020-06-27 14:06:07,Italian Roast,83
2020-06-27 14:06:08,Italian Roast,84
2020-06-27 14:06:08,Italian Roast,85
2020-06-27 14:06:09,Italian Roast,86
2020-06-27 14:06:10,Italian Roast,87
2020-06-27 14:06:11,Italian Roast,88
2020-06-27 14:06:12,Italian Roast,89
2020-06-27 14:06:13,Italian Roast,90
2020-06-27 14:06:13,Italian Roast,91
2020-06-27 14:06:14,Italian Roast,92
2020-06-27 14:06:15,Italian Roast,93
2020-06-27 14:06:16,Italian Roast,94
2020-06-27 14:06:17,Italian Roast,95
2020-06-27 14:06:40,Italian Roast,96
2020-06-27 14:06:43,Italian Roast,97
2020-06-27 14:06:45,Italian Roast,98
2020-06-27 14:06:47,Italian Roast,99
2020-06-27 14:06:49,Italian Roast,100
2020-06-27 14:06:51,Italian Roast,101
2020-06-27 14:06:53,Italian Roast,102
2020-06-27 14:06:55,Italian Roast,103
2020-06-27 14:06:55,Italian Roast,104
2020-06-27 14:06:55,Italian Roast,105
2020-06-27 14:06:55,Italian Roast,106
2020-06-27 14:06:56,Italian Roast,107
2020-06-27 14:06:56,Italian Roast,108
2020-06-27 14:06:59,Italian Roast,109
2020-06-27 14:06:59,Italian Roast,110
2020-06-27 14:07:00,Italian Roast,111
2020-06-27 14:07:08,Italian Roast,112
2020-06-27 14:07:09,Italian Roast,113
2020-06-27 14:07:09,Italian Roast,114
2020-06-27 14:07:09,Italian Roast,115
2020-06-27 14:07:09,Italian Roast,116
2020-06-27 14:07:11,Italian Roast,117
2020-06-27 14:07:45,Italian Roast,118
2020-06-27 14:07:46,Italian Roast,119
